Task_ID,Timestamp,Joint_ID,Desired_Position,Actual_Position,Desired_Velocity,Actual_Velocity,Actuator_Torque_Command,Energy_Consumption,Path_Error,Predicted_Position_SRR_DM_Bi_LSTM,Predicted_Velocity_SRR_DM_Bi_LSTM,Inference_Latency,Edge_Node_ID,Task_Completion_Time,Environment_Load,Motion_Type,Robot_Model,Edge_Computing_Enabled,Green_Computing_Mode,Target_Desired_Position
T004,01-07-2024 09:00,2.004160288,69.22589589,70.14573581,0.706722553,0.682323477,1.136385804,5.025916303,0.285698843,70.08472785,0.719673883,22.87722965,Edge-01,11.57464965,Heavy,Place,IRB6700,TRUE,TRUE,69.22589589
T005,01-07-2024 09:02,5.510153986,65.4758185,64.79521034,0.409973492,0.430222171,1.437537861,5.130024427,0.305401376,65.70302085,0.418187395,23.33920406,Edge-03,14.4639339,Heavy,Pick,KUKA KR10,TRUE,TRUE,65.4758185
T003,01-07-2024 09:02,2.927339531,49.23991258,49.47882353,0.349000365,0.326129298,1.329654307,4.51,0.404767962,49.09642511,0.326322693,24.15830492,Edge-01,10.01,Heavy,Inspect,KUKA KR10,TRUE,TRUE,49.23991258
T001,01-07-2024 09:08,2.862654195,52.54224983,52.51762346,0.2,0.12,1.263555609,5.3634798,0.28156665,52.46856299,0.2,23.35660064,Edge-02,12.36365457,Light,Inspect,KUKA KR10,TRUE,TRUE,52.54224983
T002,01-07-2024 09:07,6,66.28370366,66.23855295,0.936830473,0.926020347,1.286432141,4.589513448,0.530825542,66.72362912,0.905749831,24.40486284,Edge-01,13.58212779,Heavy,Place,FANUC M-20iA,TRUE,TRUE,66.28370366
T008,01-07-2024 09:05,2.578620347,76.48418781,76.44468862,0.782700594,0.766868561,0.91441545,4.51,0.345388303,76.32905136,0.760762185,23.59027206,Edge-01,12.18056796,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,76.48418781
T008,01-07-2024 09:07,2.067621905,71.4603774,71.7147054,0.841697334,0.773556251,0.8,5.463021064,0.407234909,71.33165275,0.84184802,23.01776481,Edge-03,12.85144826,Heavy,Weld,KUKA KR10,TRUE,TRUE,71.4603774
T004,01-07-2024 09:06,5.570608112,16.83946261,16.63880532,0.643301743,0.592753465,1.5,6,0.110154713,17.05848231,0.637069439,23.87705865,Edge-02,13.09251377,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,16.83946261
T001,01-07-2024 09:00,2.760813215,34.14160133,35.3373585,0.552915777,0.501671593,1.011953574,5.316627806,0.319932866,33.58474761,0.580621275,24.111358,Edge-02,12.92461054,Light,Pick,FANUC M-20iA,TRUE,TRUE,34.14160133
T002,01-07-2024 09:07,2.617114065,51.5813227,52.35859204,0.547251582,0.689689323,1.416266641,5.361576774,0.449301352,51.56726738,0.551246381,23.91795778,Edge-03,12.32680453,Light,Weld,KUKA KR10,TRUE,TRUE,51.5813227
T003,01-07-2024 09:03,1.989838568,27.87178149,27.09604763,1,1.027416616,1.076093789,5.615853067,0.148198933,27.85494659,1.05,23.14369529,Edge-02,13.93159558,Heavy,Inspect,IRB6700,TRUE,TRUE,27.87178149
T005,01-07-2024 09:06,3.997850432,47.80543942,47.99548898,0.637331556,0.690646747,1.092215079,4.597604852,0.314150397,47.90744475,0.640971775,23.27686107,Edge-01,13.74098325,Light,Inspect,KUKA KR10,TRUE,TRUE,47.80543942
T006,01-07-2024 09:08,3.678119573,38.65264249,38.38839479,0.591775047,0.586004783,1.070826717,4.69482696,0.337220709,38.30564579,0.585468353,23.28703039,Edge-03,10.95747287,Light,Pick,FANUC M-20iA,TRUE,TRUE,38.65264249
T005,01-07-2024 09:07,2.886892007,61.0233285,60.95915372,0.702329395,0.699142997,0.82858576,4.639003181,0.225847095,61.25652774,0.677196512,23.70647848,Edge-03,12.08564599,Light,Weld,KUKA KR10,TRUE,TRUE,61.0233285
T001,01-07-2024 09:05,6,36.8886428,36.24759554,0.613522864,0.618036704,1.205154693,6,0.277594727,37.1307396,0.662642664,22.93650349,Edge-01,12.05856189,Light,Pick,FANUC M-20iA,TRUE,TRUE,36.8886428
T006,01-07-2024 09:04,1,68.80819008,67.70756135,0.543959224,0.524249902,1.125402354,5.86912146,0.325108323,69.08479537,0.548783749,24.11660415,Edge-01,12.77716254,Light,Place,IRB6700,TRUE,TRUE,68.80819008
T006,01-07-2024 09:06,2.540166529,48.37909706,47.95581646,0.385187563,0.344312102,0.939362656,4.963606302,0.439713824,48.57037196,0.398077167,24.21715385,Edge-03,13.31028519,Heavy,Pick,IRB6700,TRUE,TRUE,48.37909706
T003,01-07-2024 09:01,5.601662622,54.61499601,53.80407901,0.654732525,0.571613721,1.263963002,6,0.16829179,54.99559189,0.650493813,24.33834352,Edge-02,11.39551386,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,54.61499601
T009,01-07-2024 09:01,4.192242614,42.30602579,41.13439782,0.655647157,0.635902489,1.228477402,4.602200847,0.18973825,42.37157493,0.688367347,24.1066599,Edge-03,11.96632532,Heavy,Weld,IRB6700,TRUE,TRUE,42.30602579
T002,01-07-2024 09:07,5.331265574,39.2687399,39.27223631,0.70755427,0.686529653,1.328406067,4.866258283,0.372988151,39.20681897,0.704972782,22.5,Edge-01,14.60260297,Heavy,Place,IRB6700,TRUE,TRUE,39.2687399
T005,01-07-2024 09:02,5.682828783,44.59367973,44.75587797,0.535635128,0.535151582,0.926237189,5.031236802,0.238849862,44.31600144,0.513401681,24.25365736,Edge-03,14.82716241,Heavy,Pick,KUKA KR10,TRUE,TRUE,44.59367973
T004,01-07-2024 09:04,6,70.44015647,70.38628079,0.867493732,0.894946406,1.400531808,4.884390189,0.082541241,70.55347287,0.875565425,23.6397132,Edge-02,10.01,Light,Place,FANUC M-20iA,TRUE,TRUE,70.44015647
T009,01-07-2024 09:06,3.38217599,46.4695493,45.7920459,0.847938597,0.83491316,0.978006536,5.200067103,0.342577304,46.13681325,0.847492451,22.5,Edge-01,13.27443705,Light,Inspect,IRB6700,TRUE,TRUE,46.4695493
T004,01-07-2024 09:01,1,15.67707533,15.71506296,0.852170913,0.80585546,1.011102584,5.946617107,0.351909578,15.8987407,0.841481681,24.99,Edge-01,11.79401816,Light,Weld,FANUC M-20iA,TRUE,TRUE,15.67707533
T007,01-07-2024 09:01,2.936854924,73.73016494,73.16482178,0.271185237,0.220427736,1.117748956,5.445092102,0.12374922,73.69147233,0.278358123,24.044698,Edge-01,11.28817851,Light,Pick,KUKA KR10,TRUE,TRUE,73.73016494
T003,01-07-2024 09:03,3.786306682,73.68709665,73.84524337,0.643843966,0.664142238,0.8,5.934444641,0.180612819,74.03720687,0.665814957,23.58358861,Edge-02,11.98661304,Light,Inspect,FANUC M-20iA,TRUE,TRUE,73.68709665
T004,01-07-2024 09:07,3.307666571,37.04277931,37.52022542,0.312022649,0.367275078,1.095810755,4.838983306,0.161160289,37.16588955,0.295973285,24.07730627,Edge-02,12.73604961,Light,Pick,FANUC M-20iA,TRUE,TRUE,37.04277931
T008,01-07-2024 09:07,4.417265794,46.01599013,45.23356291,0.830568744,0.816694119,1.124705197,4.689984886,0.361918647,46.45827823,0.817250005,23.35901691,Edge-03,12.62371953,Heavy,Inspect,IRB6700,TRUE,TRUE,46.01599013
T002,01-07-2024 09:01,1,19.32553852,18.28689239,0.285044012,0.331143389,1.086176723,4.99639182,0.34345896,19.33480352,0.296566617,24.54843655,Edge-02,12.93205673,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,19.32553852
T007,01-07-2024 09:03,4.715644872,87.62754944,88.48975263,0.831028696,0.840894008,1.145740396,5.251666935,0.313468047,87.8501209,0.818728496,24.50941763,Edge-03,10.73374735,Heavy,Inspect,IRB6700,TRUE,TRUE,87.62754944
T003,01-07-2024 09:04,5.684896724,49.36188716,49.62993262,0.592796551,0.635071596,1.3069974,5.667489442,0.193701342,49.43782609,0.590271624,23.35002415,Edge-01,10.50914192,Heavy,Inspect,KUKA KR10,TRUE,TRUE,49.36188716
T004,01-07-2024 09:00,4.053613748,66.72504642,66.72626527,0.409203129,0.395267336,1.085889955,5.37710184,0.284303835,67.01734526,0.433193633,23.4796642,Edge-02,13.2317098,Light,Pick,KUKA KR10,TRUE,TRUE,66.72504642
T007,01-07-2024 09:05,1.141557974,74.10437834,74.10313314,0.576330757,0.617300523,1.107360735,5.508276687,0.239681673,74.45183244,0.59239353,22.9202937,Edge-01,11.94555528,Heavy,Place,FANUC M-20iA,TRUE,TRUE,74.10437834
T003,01-07-2024 09:07,4.599226892,36.42046182,36.98279955,0.856221192,0.895754699,0.929892675,4.889769668,0.333397389,35.6947205,0.886331051,24.99,Edge-01,11.92503763,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,36.42046182
T002,01-07-2024 09:07,5.937717773,47.45750167,46.54303568,0.49496081,0.473877915,1.116825002,5.131831231,0.254181933,47.53068157,0.498371587,22.8702661,Edge-01,11.96244894,Heavy,Pick,KUKA KR10,TRUE,TRUE,47.45750167
T007,01-07-2024 09:02,4.387083623,58.56349907,58.12313346,0.52235409,0.467579279,0.888052092,5.284298899,0.170829641,58.45678835,0.530626625,23.96716516,Edge-01,13.72226312,Light,Weld,FANUC M-20iA,TRUE,TRUE,58.56349907
T002,01-07-2024 09:06,5.306346963,61.35935774,60.99375403,0.396418594,0.339145149,0.8,5.057177274,0.432329595,61.29997172,0.395168352,22.5,Edge-01,13.85165718,Heavy,Pick,IRB6700,TRUE,TRUE,61.35935774
T003,01-07-2024 09:05,4.211146516,11.95102416,10.51664021,0.83785698,0.896467114,1.149920749,4.535100506,0.386611882,12.31943667,0.851635289,23.71593325,Edge-03,10.20387883,Heavy,Inspect,IRB6700,TRUE,TRUE,11.95102416
T009,01-07-2024 09:06,2.531165978,23.61730112,22.73195262,0.993026683,1.056414972,1.13954225,5.108087207,0.349705837,24.12478898,0.977089471,22.69810089,Edge-03,11.67101387,Heavy,Place,KUKA KR10,TRUE,TRUE,23.61730112
T005,01-07-2024 09:02,6,84.75391215,84.45002786,0.749307154,0.696464985,1.271526331,5.970404055,0.409852653,84.86769468,0.736253827,23.548806,Edge-01,14.99010203,Light,Place,KUKA KR10,TRUE,TRUE,84.75391215
T007,01-07-2024 09:05,2.591530407,40.51829202,40.76882697,0.713211547,0.736786944,1.159192883,5.063541035,0.286585823,40.02636424,0.719688343,24.05894608,Edge-03,12.21762742,Light,Inspect,FANUC M-20iA,TRUE,TRUE,40.51829202
T004,01-07-2024 09:06,3.014299664,89.43,89.85,0.586541372,0.579472878,0.962932117,4.974832843,0.171025475,89.51,0.594082843,23.65020052,Edge-03,11.60711459,Heavy,Inspect,FANUC M-20iA,TRUE,TRUE,89.43
T006,01-07-2024 09:04,5.395732888,59.76238615,60.00266089,0.77566231,0.783915991,1.057495698,4.944909157,0.394701037,60.08443147,0.75481709,23.42976661,Edge-02,13.16706873,Light,Place,IRB6700,TRUE,TRUE,59.76238615
T004,01-07-2024 09:07,5.614301089,68.26730888,68.94642934,0.459968267,0.415724104,1.269525473,5.202168572,0.362187955,68.97109733,0.440724563,23.39244264,Edge-01,15,Heavy,Inspect,KUKA KR10,TRUE,TRUE,68.26730888
T009,01-07-2024 09:05,3.110734616,89.43,89.85,0.796046423,0.732685071,1.391828371,5.948283088,0.437936999,89.51,0.753364385,24.23943749,Edge-03,12.19521071,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,89.43
T008,01-07-2024 09:02,3.324400155,89.43,89.85,0.385931232,0.345594743,1.39309773,4.928116915,0.143722074,89.51,0.386410158,23.54676545,Edge-01,10.01,Light,Place,FANUC M-20iA,TRUE,TRUE,89.43
T004,01-07-2024 09:08,3.407751874,76.10343002,76.3012828,0.413423078,0.388038124,1.246781224,5.154745193,0.43933678,75.74992023,0.385560558,23.57857038,Edge-02,11.74181831,Heavy,Place,KUKA KR10,TRUE,TRUE,76.10343002
T009,01-07-2024 09:01,6,80.48421798,80.2347662,0.360606006,0.371207636,1.192442584,5.318641234,0.233825891,80.82045625,0.382499014,22.9321452,Edge-03,11.39494391,Heavy,Pick,KUKA KR10,TRUE,TRUE,80.48421798
T004,01-07-2024 09:02,3.588899761,61.76160167,61.80335092,0.695983697,0.658021269,1.498839862,4.51,0.319227849,62.14229325,0.691303089,23.73506269,Edge-03,10.99217108,Light,Place,IRB6700,TRUE,TRUE,61.76160167
T005,01-07-2024 09:04,4.779746074,36.09090295,35.4481322,0.501329075,0.493954075,1.28615926,4.51,0.31466212,36.1339357,0.499757886,23.59109887,Edge-01,12.80210858,Heavy,Place,IRB6700,TRUE,TRUE,36.09090295
T001,01-07-2024 09:00,1,75.60211446,75.40225313,0.835813659,0.786343129,1.033079224,5.543873993,0.109127264,75.54192127,0.81293689,23.5711792,Edge-01,14.13633752,Heavy,Place,KUKA KR10,TRUE,TRUE,75.60211446
T007,01-07-2024 09:01,1.923374554,89.43,89.85,0.595928056,0.532165444,1.120998616,5.574729077,0.027303336,89.51,0.603061922,24.25629269,Edge-02,11.18043927,Heavy,Inspect,IRB6700,TRUE,TRUE,89.43
T006,01-07-2024 09:05,4.306813656,44.75319024,44.20970077,0.586062474,0.556588481,1.382876553,4.539760519,0.198446591,44.39700549,0.599672469,23.7730473,Edge-02,13.86187002,Light,Inspect,FANUC M-20iA,TRUE,TRUE,44.75319024
T009,01-07-2024 09:04,5.313336752,43.11541922,43.70449131,0.2,0.12,1.207832224,5.298708176,0.319421047,43.01837713,0.2,22.58044127,Edge-01,12.24079032,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,43.11541922
T006,01-07-2024 09:06,3.669730519,43.76851622,43.7757455,0.426469646,0.48207961,1.018798552,4.916509629,0.394587663,43.74232656,0.401139113,23.07604925,Edge-02,10.01,Heavy,Place,KUKA KR10,TRUE,TRUE,43.76851622
T005,01-07-2024 09:01,2.291099639,42.11856782,41.10475735,0.814509289,0.777044352,1.028391524,6,0.313598815,42.19918089,0.841273518,24.72644693,Edge-01,12.53922319,Light,Weld,IRB6700,TRUE,TRUE,42.11856782
T009,01-07-2024 09:06,5.775112423,29.30799067,28.62509299,0.691692695,0.723133363,0.8,5.529894727,0.157547012,29.53610284,0.734804632,23.77020839,Edge-02,11.97637837,Heavy,Inspect,IRB6700,TRUE,TRUE,29.30799067
T007,01-07-2024 09:05,3.602253377,87.75297562,87.37128737,0.435409131,0.415026395,1.248682896,5.104683194,0.380328318,87.9434145,0.433790963,22.82421808,Edge-01,12.33182418,Light,Weld,IRB6700,TRUE,TRUE,87.75297562
T001,01-07-2024 09:07,2.087776857,30.77125379,30.45615835,0.280511486,0.315446208,1.31996048,5.604414932,0.303609553,31.14743141,0.291378836,23.95424061,Edge-03,11.86789244,Light,Inspect,IRB6700,TRUE,TRUE,30.77125379
T004,01-07-2024 09:03,1.916081464,48.41170469,49.17303836,0.680075525,0.667651414,1.425483457,5.258254034,0.257339492,48.50328881,0.646707475,23.18607634,Edge-02,14.03063714,Light,Place,KUKA KR10,TRUE,TRUE,48.41170469
T007,01-07-2024 09:01,5.139407741,35.53198577,34.80883272,0.456981859,0.512730992,1.268052013,5.338842368,0.455810995,35.87062377,0.479356772,22.83724778,Edge-01,13.00961901,Heavy,Pick,KUKA KR10,TRUE,TRUE,35.53198577
T004,01-07-2024 09:06,6,66.48097297,67.01239835,0.779440073,0.819861455,1.191116248,5.675068358,0.201869255,66.52280724,0.753129248,24.21151484,Edge-02,13.22710626,Light,Inspect,FANUC M-20iA,TRUE,TRUE,66.48097297
T006,01-07-2024 09:06,3.488683061,38.46754602,38.42814273,0.662496875,0.621702409,1.338046014,5.118841262,0.272613923,38.28989211,0.678978639,22.56357888,Edge-02,10.43038457,Heavy,Place,IRB6700,TRUE,TRUE,38.46754602
T003,01-07-2024 09:02,2.679842947,26.26245826,25.81260908,0.92467569,0.938176286,1.109864034,5.414473405,0.160199706,26.35601189,0.920467632,23.40955439,Edge-02,13.85812807,Heavy,Inspect,IRB6700,TRUE,TRUE,26.26245826
T008,01-07-2024 09:03,1,78.58986888,79.3556128,0.420490005,0.408556745,1.398917561,5.03046005,0.161805244,79.02372296,0.432504934,23.66899384,Edge-03,11.08005899,Heavy,Weld,IRB6700,TRUE,TRUE,78.58986888
T002,01-07-2024 09:03,6,84.36988197,84.19328195,0.633788184,0.632028668,0.8,4.613929589,0.192439547,84.19321971,0.62797494,24.05164249,Edge-03,13.68660183,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,84.36988197
T004,01-07-2024 09:05,1,61.9631637,62.18247001,0.922059774,0.944438693,1.240936637,6,0.193406156,61.57576636,0.879932412,23.66661812,Edge-02,11.46304467,Light,Pick,IRB6700,TRUE,TRUE,61.9631637
T007,01-07-2024 09:03,3.870799822,18.43096052,17.67155178,0.691488459,0.687345659,1.130809684,5.406890856,0.421249978,18.26226563,0.694139313,23.87953188,Edge-01,11.28453174,Heavy,Inspect,IRB6700,TRUE,TRUE,18.43096052
T004,01-07-2024 09:01,3.468326555,26.21280689,26.63199545,0.712581956,0.684842074,1.5,5.537989391,0.366485619,26.40757151,0.709444892,23.96743983,Edge-02,10.36986276,Light,Place,FANUC M-20iA,TRUE,TRUE,26.21280689
T002,01-07-2024 09:03,2.614107683,60.36748852,61.42876114,0.493159402,0.514653485,0.888371056,5.006797186,0.440825071,60.39649394,0.514169228,23.17919783,Edge-01,13.54059859,Light,Weld,FANUC M-20iA,TRUE,TRUE,60.36748852
T008,01-07-2024 09:03,4.760964422,21.05762403,20.93549695,0.984173408,0.992026401,0.856078131,5.331670705,0.267786712,20.86409998,0.995061808,23.30824198,Edge-02,11.30749098,Heavy,Inspect,IRB6700,TRUE,TRUE,21.05762403
T010,01-07-2024 09:03,6,77.07679513,77.61696987,0.829496245,0.816093856,0.845595204,5.610065362,0.365994866,76.86381521,0.831108849,23.67625564,Edge-02,12.26620831,Light,Inspect,FANUC M-20iA,TRUE,TRUE,77.07679513
T008,01-07-2024 09:04,4.039650625,64.06326245,64.47127699,0.823536188,0.722994175,0.85987471,5.188175257,0.362625326,64.10771628,0.831484115,24.38050588,Edge-03,12.86491518,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,64.06326245
T006,01-07-2024 09:01,1.775775557,64.28666719,64.72961351,0.326247984,0.260668024,1.066657392,4.51,0.234212374,64.29284027,0.340851032,23.81540451,Edge-01,12.02428727,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,64.28666719
T010,01-07-2024 09:06,2.863296378,43.14788643,44.16644386,0.316239943,0.466321606,0.923577964,4.547666549,0.21783104,43.41621156,0.340721963,23.86315366,Edge-02,11.25051713,Light,Pick,FANUC M-20iA,TRUE,TRUE,43.14788643
T009,01-07-2024 09:07,5.29407359,87.73292626,86.71501461,0.726963351,0.626868672,0.8,4.964682661,0.315303198,87.79305559,0.749170542,23.93572477,Edge-01,11.98100114,Light,Inspect,IRB6700,TRUE,TRUE,87.73292626
T008,01-07-2024 09:05,3.241765338,36.80656905,37.09243141,0.632866884,0.707272175,1.347320304,5.301371198,0.224925822,36.60547808,0.625017071,23.87867858,Edge-01,15,Light,Weld,KUKA KR10,TRUE,TRUE,36.80656905
T003,01-07-2024 09:04,3.653925149,20.76067131,20.42384581,0.513910142,0.532541448,0.939389703,5.301010212,0.069080365,21.18700677,0.517120339,24.99,Edge-02,11.26617847,Heavy,Inspect,IRB6700,TRUE,TRUE,20.76067131
T007,01-07-2024 09:01,4.485690808,65.98829914,66.04008256,0.770261536,0.784012738,1.111243327,5.474198525,0.306213643,66.13135624,0.767506171,23.77849433,Edge-01,11.91373837,Heavy,Inspect,KUKA KR10,TRUE,TRUE,65.98829914
T006,01-07-2024 09:03,5.694357843,75.5853972,75.5271084,0.48982086,0.273398087,1.330034365,4.766841626,0.479394423,75.17368133,0.452083805,23.60319448,Edge-02,12.8799822,Light,Inspect,FANUC M-20iA,TRUE,TRUE,75.5853972
T001,01-07-2024 09:03,3.171965572,89.43,89.85,1,0.989237856,1.165620463,5.966385104,0.268839886,89.51,1.05,24.99,Edge-03,12.87488264,Light,Pick,IRB6700,TRUE,TRUE,89.43
T010,01-07-2024 09:07,1,59.80929027,60.04310039,0.51026299,0.511130449,1.053633205,5.722293516,0.336371605,59.51942604,0.521255974,23.5779325,Edge-03,11.83079949,Light,Weld,IRB6700,TRUE,TRUE,59.80929027
T008,01-07-2024 09:02,2.023932126,10,9.52,0.730035411,0.825073074,1.406861844,5.83553968,0.260009941,9.42,0.719468653,22.82109587,Edge-01,13.61242872,Heavy,Place,FANUC M-20iA,TRUE,TRUE,10
T009,01-07-2024 09:04,3.090037669,74.32061819,74.17836111,0.875596681,0.850869286,1.409804273,5.065079338,0.035689621,73.90025999,0.876414936,24.76655998,Edge-03,11.67345959,Light,Weld,IRB6700,TRUE,TRUE,74.32061819
T001,01-07-2024 09:01,1.266479838,56.053615,56.53417824,0.425069025,0.479354215,0.816488441,5.586999034,0.333578852,56.41940929,0.443320163,24.99,Edge-01,12.18853365,Light,Pick,FANUC M-20iA,TRUE,TRUE,56.053615
T001,01-07-2024 09:05,3.829185236,46.06860176,46.02477986,1,1.030749135,1.073445442,5.250020196,0.30157981,46.24337069,1.041860115,23.54756587,Edge-03,13.19229203,Heavy,Pick,KUKA KR10,TRUE,TRUE,46.06860176
T003,01-07-2024 09:00,3.165865787,82.22946217,82.3281622,0.405229254,0.40765244,0.8,5.137092625,0.373773941,81.99899462,0.356843435,23.76019544,Edge-03,10.96963963,Heavy,Place,IRB6700,TRUE,TRUE,82.22946217
T002,01-07-2024 09:07,3.563048575,64.69351051,65.17630891,0.902762031,0.907726697,1.5,4.720479078,0.33588946,64.83004101,0.909711936,23.17763141,Edge-02,13.30825944,Light,Inspect,KUKA KR10,TRUE,TRUE,64.69351051
T010,01-07-2024 09:08,2.772069205,47.54792125,48.06375513,0.471344976,0.487489255,1.212851464,5.35533253,0.56,47.04022843,0.468036529,23.50969584,Edge-01,14.62377098,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,47.54792125
T004,01-07-2024 09:01,2.983197029,72.92159108,73.3252765,0.707842048,0.637949215,1.145237005,5.088430402,0.346293086,73.11190027,0.700508431,22.92503577,Edge-01,12.59709884,Light,Weld,KUKA KR10,TRUE,TRUE,72.92159108
T007,01-07-2024 09:02,4.155592473,71.06503219,70.88672594,0.60478802,0.609261289,1.146269393,6,0.42122363,70.90003694,0.603395348,23.77958412,Edge-03,11.46458981,Light,Place,IRB6700,TRUE,TRUE,71.06503219
T004,01-07-2024 09:03,3.799491535,63.74484518,63.13120317,1,1.037090537,1.341174388,4.51,0.408359489,63.61098585,1.018852594,23.72234073,Edge-01,13.80467419,Heavy,Inspect,KUKA KR10,TRUE,TRUE,63.74484518
T002,01-07-2024 09:01,2.667125009,75.2191609,74.58792864,0.358348075,0.281925919,1.221062391,5.165768674,0.144472637,75.12796196,0.362660149,24.61210673,Edge-01,10.53926618,Heavy,Pick,IRB6700,TRUE,TRUE,75.2191609
T004,01-07-2024 09:00,1,69.99016058,69.99352471,0.687230991,0.73147172,1.17681118,4.51,0.343437769,69.96470384,0.665912468,23.25289619,Edge-01,12.91299717,Heavy,Weld,FANUC M-20iA,TRUE,TRUE,69.99016058
T004,01-07-2024 09:03,4.923725348,15.32483035,15.35096977,1,1.09,1.292521217,5.50547011,0.38329193,15.75653775,1.05,22.91257099,Edge-03,12.10270886,Heavy,Pick,KUKA KR10,TRUE,TRUE,15.32483035
T004,01-07-2024 09:04,3.341851219,37.9983953,38.05478392,0.464348323,0.458763963,1.377064535,5.90767256,0.436538242,37.77538431,0.495367831,23.07315492,Edge-01,11.90120151,Light,Pick,KUKA KR10,TRUE,TRUE,37.9983953
T002,01-07-2024 09:03,3.066599774,28.55962445,28.53630006,0.381034711,0.386076033,1.289454725,5.9040438,0.385738682,28.67862259,0.359870454,23.91370779,Edge-03,12.42958663,Light,Inspect,KUKA KR10,TRUE,TRUE,28.55962445
T005,01-07-2024 09:02,1.727414842,28.87223917,28.24607553,0.50251765,0.486078722,1.249447465,4.668057175,0.369259981,28.94761432,0.495718606,22.5,Edge-01,12.11205394,Heavy,Pick,IRB6700,TRUE,TRUE,28.87223917
T007,01-07-2024 09:07,1,41.0524609,42.24644771,0.383308223,0.326454716,1.5,4.792566395,0.291606223,41.87117536,0.356399723,22.79520207,Edge-03,11.31135332,Heavy,Pick,KUKA KR10,TRUE,TRUE,41.0524609
T001,01-07-2024 09:08,3.640823972,59.30132841,58.64507919,0.578571223,0.532167865,0.983889808,4.759527764,0.559530009,59.07692238,0.579567427,23.58921359,Edge-02,12.72910655,Heavy,Pick,KUKA KR10,TRUE,TRUE,59.30132841
T007,01-07-2024 09:04,1,60.27922229,61.38231825,0.255196337,0.283074239,0.940994648,4.51,0.35920737,60.04919432,0.263849759,23.67281907,Edge-02,12.20134641,Light,Weld,FANUC M-20iA,TRUE,TRUE,60.27922229
T002,01-07-2024 09:02,4.579198709,20.5431827,20.81333665,0.636735623,0.662550632,1.293732142,5.282129648,0.175710229,20.16215927,0.621312903,22.65682323,Edge-01,13.9757996,Light,Weld,IRB6700,TRUE,TRUE,20.5431827
T004,01-07-2024 09:07,1.087022119,44.13648252,43.3017498,0.79896897,0.834314319,1.430477269,5.314972676,0.342835638,44.27552611,0.808616339,24.09646721,Edge-03,10.85600299,Heavy,Place,KUKA KR10,TRUE,TRUE,44.13648252
T006,01-07-2024 09:06,3.726694517,38.21412227,37.48749846,1,1.09,1.349222137,4.694946054,0.353142342,38.37484741,1.039036618,24.49678554,Edge-02,13.92168098,Heavy,Weld,IRB6700,TRUE,TRUE,38.21412227
T004,01-07-2024 09:00,1.058831835,40.98907844,40.87074115,0.315577602,0.286263665,1.189415136,4.920025099,0.372716463,41.6907295,0.331618028,24.33466015,Edge-03,10.01,Light,Weld,IRB6700,TRUE,TRUE,40.98907844
T001,01-07-2024 09:02,5.557580172,84.4646976,84.37778611,0.629561607,0.591082162,1.266450231,6,0.314514731,84.51712841,0.630890969,22.84443384,Edge-01,12.27071187,Heavy,Pick,FANUC M-20iA,TRUE,TRUE,84.4646976
T002,01-07-2024 09:07,4.174806133,65.86337884,65.64126948,0.544339391,0.526075078,1.213195701,5.631977562,0.314313333,65.82988997,0.54790708,22.5,Edge-02,15,Light,Weld,FANUC M-20iA,TRUE,TRUE,65.86337884
T005,01-07-2024 09:06,1.541876782,42.7220491,42.83521542,0.820744785,0.804763533,1.444099697,5.530971217,0.348315499,42.66052484,0.862814788,23.9337645,Edge-01,13.79463429,Heavy,Place,FANUC M-20iA,TRUE,TRUE,42.7220491
T010,01-07-2024 09:01,3.306901451,63.5959698,63.89248876,0.95003301,1.008332016,1.009189087,5.53907011,0.115332659,63.34622179,0.919664074,23.48665575,Edge-03,13.26063866,Heavy,Weld,KUKA KR10,TRUE,TRUE,63.5959698
T009,01-07-2024 09:06,2.50090986,57.91772412,57.72119094,0.503477384,0.499601517,0.849288204,4.727197097,0.236104594,58.28439292,0.513246826,23.30880541,Edge-02,12.41687516,Light,Pick,IRB6700,TRUE,TRUE,57.91772412
T003,01-07-2024 09:07,6,74.43387627,74.76789858,0.654562094,0.64423087,1.144322657,4.605085727,0.147065474,74.12997387,0.671391074,23.98070024,Edge-03,12.50189497,Light,Inspect,IRB6700,TRUE,TRUE,74.43387627
T002,01-07-2024 09:04,2.154342107,32.51232491,32.73448678,0.2,0.24391315,1.109304891,4.886679771,0.413708639,33.00041377,0.2,23.48720316,Edge-01,11.58586637,Heavy,Place,IRB6700,TRUE,TRUE,32.51232491
T008,01-07-2024 09:01,4.514760077,36.12739786,35.73624658,0.86961023,0.968989437,1.332362743,4.997459299,0.429966861,36.45367458,0.867887081,24.72684101,Edge-01,14.73906917,Light,Weld,IRB6700,TRUE,TRUE,36.12739786
